PC1,PC2,cohort
2.247736978901367,-1.0973605236263688,clinic
-3.2114770630057556,-0.27429707380099994,clinic
-2.7538587492041957,-0.6451687945575729,clinic
-2.0184792111874748,-0.7766306332631636,clinic
8.642390295472772,-6.943518973195754,clinic
10.953203039134822,-5.255528994227741,clinic
10.708247349523802,-3.8889283374161545,clinic
8.642390295472772,-6.943518973195754,clinic
10.953203039134822,-5.255528994227741,clinic
10.708247349523802,-3.8889283374161545,clinic
-4.036083145128688,-2.74123714746901,clinic
-3.995910583584295,-2.656272898081506,clinic
-3.9958439979457325,-2.7459724248403874,clinic
-3.062827246185195,-2.7789265357153026,clinic
2.676223316175151,-2.530742437270473,clinic
8.642390295472772,-6.943518973195754,clinic
10.953203039134822,-5.255528994227741,clinic
10.708247349523802,-3.8889283374161545,clinic
-3.555990513654695,-1.456295889877694,clinic
-3.4621897397876062,-1.3101705670286488,clinic
-2.706580204093566,-0.55570587950328,clinic
-3.555990513654695,-1.456295889877694,clinic
-3.4621897397876062,-1.3101705670286488,clinic
-2.706580204093566,-0.55570587950328,clinic
-1.2689783173129239,-1.1573863107561198,clinic
-2.1712926876421483,-0.9943599190689074,clinic
-1.5174301832362205,-0.11775125273690532,clinic
3.025182835272559,1.861882101494925,clinic
-1.3478312935791732,-0.5331567488662233,clinic
-3.555990513654695,-1.456295889877694,clinic
-3.4621897397876062,-1.3101705670286488,clinic
-2.706580204093566,-0.55570587950328,clinic
-0.789898034953437,-0.3670382112803279,clinic
-2.1843798690721856,-0.8308970998487406,clinic
-0.789898034953437,-0.3670382112803279,clinic
-2.1843798690721856,-0.8308970998487406,clinic
-2.9899956887763257,-0.2053889193843029,clinic
-2.2758004062694472,-0.41832398690992517,clinic
-2.7516552766360403,-2.280870853551934,clinic
-0.789898034953437,-0.3670382112803279,clinic
-2.1843798690721856,-0.8308970998487406,clinic
2.4677623041530192,1.8746888383654667,clinic
-2.6120126624944744,-2.318893592314966,clinic
-3.3659851319805907,-1.1029921085188028,clinic
-3.17359168104208,-2.1972426947711403,clinic
-2.6120126624944744,-2.318893592314966,clinic
-3.3659851319805907,-1.1029921085188028,clinic
-3.17359168104208,-2.1972426947711403,clinic
-3.7529782156973703,-2.730806456567463,clinic
-2.658192542967349,-2.1557748492192155,clinic
-2.6120126624944744,-2.318893592314966,clinic
-3.3659851319805907,-1.1029921085188028,clinic
-3.17359168104208,-2.1972426947711403,clinic
-3.7315907325271107,-2.581516898037385,clinic
-3.7256229225757402,-2.482864495709823,clinic
-3.8275212240129153,-2.649005099250795,clinic
-3.7315907325271107,-2.581516898037385,clinic
-3.7256229225757402,-2.482864495709823,clinic
-3.8275212240129153,-2.649005099250795,clinic
-3.985794160614324,-2.7298800825889393,clinic
-3.2277929510395476,-2.6372214052051763,clinic
-3.733731004774544,-2.6338745891914606,clinic
-3.7315907325271107,-2.581516898037385,clinic
-3.7256229225757402,-2.482864495709823,clinic
-3.8275212240129153,-2.649005099250795,clinic
-3.5430177577722892,-2.4067167296224437,clinic
-2.9700242687141047,-0.9095964739066139,clinic
-3.206344712127101,-0.9936431116996847,clinic
-3.5430177577722892,-2.4067167296224437,clinic
-2.9700242687141047,-0.9095964739066139,clinic
-3.206344712127101,-0.9936431116996847,clinic
-2.980696925425102,-2.7716198764119944,clinic
-2.015446036620614,-0.9542091041108218,clinic
1.4836455854649298,2.5196111798508207,clinic
-3.5430177577722892,-2.4067167296224437,clinic
-2.9700242687141047,-0.9095964739066139,clinic
-3.206344712127101,-0.9936431116996847,clinic
-2.2943943008669487,0.26180856957283505,clinic
-2.794680804628737,-0.1996748333427813,clinic
-1.3790570980356367,3.641460921366232,clinic
-2.2943943008669487,0.26180856957283505,clinic
-2.794680804628737,-0.1996748333427813,clinic
-1.3790570980356367,3.641460921366232,clinic
-2.0318694045336696,0.8062243781571371,clinic
-2.948161221634059,-0.010671609814700358,clinic
-2.2943943008669487,0.26180856957283505,clinic
-2.794680804628737,-0.1996748333427813,clinic
-1.3790570980356367,3.641460921366232,clinic
0.4380146466262798,-0.023804856644837866,clinic
-2.407456425926613,0.6895432437379515,clinic
0.4380146466262798,-0.023804856644837866,clinic
-2.407456425926613,0.6895432437379515,clinic
-1.9107918472529022,0.4270444610733536,clinic
0.4380146466262798,-0.023804856644837866,clinic
-2.407456425926613,0.6895432437379515,clinic
-2.724606278879949,-2.1172020997233436,clinic
-1.8583248057756094,-2.090168741858922,clinic
-0.007098443238276276,-3.5502563590431824,clinic
-0.007098443238276276,-3.5502563590431824,clinic
1.7143228055772317,-1.9403878101858714,clinic
1.7609398570161587,-2.3771553272432984,clinic
6.137794349159956,-4.579620313180564,clinic
-0.007098443238276276,-3.5502563590431824,clinic
-2.4955431988073555,-0.2797528314333698,clinic
-2.3180167659295847,0.7204612299114933,clinic
-3.6119487636406635,-2.3884739512773163,clinic
-3.2458795729232746,-1.8796365903590975,clinic
-2.3723984930711293,-1.4860541622126002,clinic
-3.0251251439543667,-2.6131013684406255,clinic
-1.157464740934678,-0.2832370119357585,clinic
3.118745086798315,-0.4511178355935609,clinic
4.195398062111015,-0.26959798328808504,clinic
-2.7295550394906574,0.9969652698020719,clinic
-2.6357002477756684,0.5685079165754847,clinic
-2.1724697947728413,-1.0439573933990016,clinic
1.6335172162259382,0.1181600272065061,clinic
-1.0528444671636066,-0.19192985743484642,clinic
-1.2438565143794382,-0.30294628950948904,clinic
-2.5171864235033508,-0.17401813121974544,clinic
-2.613160242937956,-0.3111583183095961,clinic
1.4455745890533778,2.0919575714477707,clinic
0.02304552971172348,0.12041086858694633,clinic
0.9574373862260466,-0.13662313926021313,clinic
